Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
175174,B0028U7YCW,A2QWME8ERPVFM4,Pablo Blanco,0,0,2,1334880000,Abit stale,"Nature's Path Organic Flax Plus, Vanilla Almond Flax Granola Cereal, 11.5-Ounce Boxes (Pack of 6) by Nature's Path was not as fresh as expected!"
75334,B001E5E0YW,A3SAXKOU33DE8X,"Girlina ""Girlina""",0,0,5,1323129600,This Is Really Good,"I tried this pasta last night, and WOW, this is *really* good gluten free pasta.<br /><br />I've been gluten free for over eight years and have tried sooo many brands with mild success. This pasta blows away any brand that came close to being considered 'just good/okay'. As any Celiac or gluten intolerant person knows, gluten free pasta is 'just okay' when served right away. If you refrigerate it, and reheat it, bad things will come to your pasta. Not this pasta. It held up like a champ just after being cooked and then again after overnight refrigeration, which is why I'm writing this review.<br /><br />My only negative is about the nutritional value. It is made with rice flour, potato and rice starch and soy flour. I almost didn't buy it because of the lacking nutritional value. However, on taste and texture, this is the best gluten free past I've tried."
512948,B001E4S88W,AOUHD6WQSQJ8T,Gouleeeeeeeeet,1,1,5,1300233600,Sweet and Chunky!,"I'm almost through my first jar, and have been enjoying every spoonful!  I wasn't quite sure what to expect, as I'd never had sweetened peanut butter before.  I'd say it has just the right amount of sweetness- more subtle.  I like that there is no trans fat in this product, and really like the chunkiness of it.  After I am done with this batch, I wouldn't mind ordering some more."
29685,B003ZX2PX4,ADQGF68CXJOTX,"Maxine ""Max""",0,0,5,1349568000,Delicious & Versatile But Only $2.69 each at Trader Joe's,"This is a delicious blend of grains, Israeli couscous and chick peas that can be cooked quickly and is easy to accomodate many cuisines as a side or main dish.  This is a dish that I am comfortable serving to my family as well as guests.  However, I recommend that you buy it at Trader Joe's because they sell it for $2.69 per package.  If you don't have one near you ask a friend who does to buy a dozen and mail them to you."
32640,B002JWZVWO,AJ4GBLTCLH32Y,S. K. Manuel,0,0,5,1274745600,My favorite coconut water,"I've tried all the brands and all the flavors, and this coconut water is my favorite.  Not too sweet. Very refreshing drink!"
460852,B000SQIE0E,A23IKS9DTOA40W,"Natalie C. Browne ""brownebag""",0,0,5,1221782400,My two Daschunds salivate at first sound of the bag being taken out of the cupboard!,"My dogs love this treat and it is great for them because they have food allergies and cannot eat most treats currently on the market at pet and grocery stores. I give them one a day, and let me just tell you, treat time is their favorite activity of the day!"
448508,B00286KM2A,A1US212D4TNDUL,ktcat,0,0,5,1335657600,10 minute Iced Tea,"This is the best iced tea and so easy to make, in 10 minutes you will be drinking the tastiest and most refreshing drink.  Fill a 2 cup glass measuring cup with water,  microwave for 4 minutes,  place the tea bag in the water.  Let sit in microwave for 5 minutes,  remove tea bag,  squeeze bag slightly to remove all the tea goodness,  but don't squeeze it to much, because the bag will split.  Fill a rubbermaid pitcher or a glass tea jar with the spout with 14 cups cold water,  pour in the brewed tea concentrate.  Its ready to drink,  I fill a red solo cup with ice pour tea over,  drink and repeat,  so refreshingly tasty. Store in the fridge to keep it nice and cold.  I also take it to work with me everyday, I pour it into a lifeline stainless steel bottle with a handful of ice,  drink it all day and when I run out I just fill the bottle with water.  So much cheaper then buying something to drink everyday when I'm at work. Its a great deal and its all natural drink."
377420,B005NDXZ3S,A1R5F8PF7RHJLU,DEBRA WELLS,0,0,5,1326067200,SWEET TREAT,THIS IS MY FAVORITE CHRISTMAS CANDY. I LOOK FORWARD TO IT EVERY YEAR. THIS PRODUCT WAS PACKAGED NICELY AND TASTED WONDERFUL. THE ONLY BAD THING I CAN SAY ABOUT IT IS THAT I DON'T WANT TO SHARE. I GUESS I WILL HAVE TO BUY MORE OF IT NEXT YEAR TO HAVE ENOUGH FOR ME AND MY GUESTS.
369931,B001KT9ZUG,A22PRSKMTJUIF1,Ray,0,0,4,1329523200,Kids love it,"The small one-ounce packages are good for quick snacks, and my 5-year-old loves the flavor.  It's easy enough for him to eat, and seems pretty uniform.  We always have one or two packages ready to go for trips or hikes."
262918,B001EO60Q4,AC73JJ41MR5BN,loisdiane,0,0,5,1303689600,Big hit with the three of us,"Being organic, I felt really good making and eating waffles with this mix. I used Almond milk and it came out light and delicious. Wonderful that Amazon has a reviewing system, it makes decision making so much easier."
530275,B00176MMZM,A1V6O2RSDOCYBO,fragglish,1,1,5,1339113600,Yummy,Anyone who love chai lattes but not the huge calorie in take from coffee shop versions will love this.  It tastes just as wonderful and is a soothing treat on cold nights.  Highly recommended!
519655,B006N3I1HM,A1QDGE4EQCNXNE,Wilbur R. Dunk,0,0,5,1349740800,Wonderful flavor,"<a href=""http://www.amazon.com/gp/product/B0029XDZKI"">Gloria Jean's Hazelnut K-Cup packs for Keurig Brewers (Pack of 50)</a><br /><br />It Has wonderful flavor and all should enjoy<br /> using it. Very good."
170292,B005PLC674,A3HQG0LE181CB3,WCD,3,3,5,1323216000,Makes me happy at lunchtime,"I purchased both the sunbutter and hummus packs when I was looking for some lunch options for work. I wasn't doing a good job of remembering to pack my lunch and where I work, there are very few vegetarian let alone vegan lunch options. (How many times can you have cheese pizza or PBJ?) These packs are so handy and yummy. They do contain processed foods, but I'm okay with that given the quality and the convenience. Though they are small, they are filling. Both my husband and I usually have one or two items left over for an afternoon snack. I hope that gopicnic adds even more vegetarian/vegan options."
428099,B000LRG0G0,A35W3JQYP0M655,"Ambergris ""John Thomas""",1,1,5,1247616000,Good Base At A Bargain Price,"I bought a jar of this base, (along with its chicken base counterpart)after coming across it here on Amazon.  It was by far the cheapest soup base I could find on here.  Fortunately they both turned out to be tasty worthwhile investments.  Using this base, along with some powdered bullion I bought here as well, has enabled me to make the best veggie beef soup in the united states. Try it, its very good"
189732,B001EO5Q64,A1RCAAX2VXSBXG,Danielle,0,0,5,1301529600,Amazing,I friend of mine told me at this organic extra virgin coconut oil and I absolutely LOOOOVE it!!! Its amazing to cook with!!!
518279,B001FCFYU8,A2XRIHZ31GHAAV,Lisakay Shively,0,0,5,1322179200,An everyday drink.,"We must have this tea now...keep a pitcher in the fridge at all times. It is a great way to get your green tea in everyday, and is refreshing with a heavy meal."
185006,B0005ZIC1O,A250FWIPZ3UHC0,L. Hale,1,11,4,1130976000,Ode to the Twinkie,"Why are you listed as a gourmet food?  Amazon seems to have misfiled you as you'd be more appropiately listed under joint compound.  As a child, I loved you but as an adult I loathe you.  The lard filling sickens me.  But I'll rate you a three just because of the cool factor of being listed on Amazon."
82374,B001YXNZFO,A2BPGIPXP0N9ON,"Elinor Molino-myers ""Elly""",0,0,5,1338681600,Ruffles have ridges!,"I am addicted to potato chips.  I love these Ruffles in the individual bags, because I can limit myself to 1 oz. a day.  That's a good thing, right?"
300942,B000VJYTZM,AE9LVM0KKA8RW,Stacy,0,1,5,1342915200,Horsetail grass tea bags,"Have purchased these tea bas before. I bought them in hope of having stronger . No real success, but will keep trying.<br />Received package in timely manner."
90253,B0042FX6F0,A3HU498KO90X4W,B Bailey,0,0,5,1323907200,Baby loves her treats...,"I buy about 4-5 bags of these at a time, our Pug just loves them. They are always ""fresh"". If not, they won't be easy to break in half and she won't eat them. We call them her nightcap."
90010,B0046GRD0O,A3D550GH0U6T5C,Dorian M.,8,10,4,1324339200,Sweet Treat,"This is my first time trying the Artisana brand (comes highly recommended); I normally use <a href=""http://www.amazon.com/gp/product/B000GAT6NG"">Nutiva Certified Organic Extra Virgin Coconut Oil -- 54 fl oz</a> or the Trader Joe's brand (which is virgin, not extra virgin coconut oil). I am a regular user of coconut oil but had never tried it mixed with sugar cane free, vegan cacao. It's definitely healthy. Taste-wise, it's a LOT less sweet than <a href=""http://www.amazon.com/gp/product/B000BTBR1Q"">Nutella Hazelnut Chocolate Spread 13 Oz.</a> - which I sadly love! - so this will take some getting used to. But, in trying to cut back on processed foods and refined sugar, this is a good trade off. Just like regular coconut oil, this treat stays in solid form in cooler temperatures (under 70F/21C) and will melt at higher temps, even turning liquid when it's warm (above 80F/26C). In its solid form, it breaks up like chocolate shavings; in its softer form, it has the consistency of Nutella or smooth peanut butter. It can be enjoyed on bread or salt-free crackers - or eaten alone, straight out of the jar - for a mildly sweet treat. However, be prepared that this product is not that sweet; it has more of an earthy, cacao flavor and the coconut flavor is not as strong as in plain coconut oil. Otherwise, it's a healthy way to add the benefits of organic coconut oil and the sweetness that comes from nature (cacao) to one's diet.<br /><br />**Note: Be be mindful that some may experience a mild-to-moderate allergic reaction (i.e., itching, hives, headache, throat swelling etc.) to this product, most likely in response to the cacao. Unfortunately, I was one of those people - I found out the hard way - but Amazon's excellent customer service was very helpful in issuing me a refund. Too bad, as I otherwise liked this product."
46175,B004M8FXNA,A1JPNL3ZS0Z8P1,"Joanna H. Kragt ""Caffeine Lover""",0,0,5,1340409600,"Favorite ""House Coffee"" for Tassimo Machine","Gevalia Signature Crema is hands-down one of two most requested coffees in my home. It is THE most popular coffee for my Tassimo coffee maker, and it is now the only one I buy on a regular basis. Other specialty coffees are fun once in a while, but never seem to quite satisfy like this one. It's strong without being overwhelming--with an aroma and  flavor that linger. There's a certain richness to this coffee--it looks great in a glass cup, and the little layer of ""crema"" on top makes me forget about having dessert! My other favorite house coffee is for the Keurig machine, and is in a diferent review."
18816,B001PO7FIU,A1UD16T8XBNNIE,Elaine S,2,2,5,1293494400,Reminds Me Of Olive Oil,"I have been using La Tourangelle Avocado Oil in 'everything' since receiving my order couple weeks or so back. I like not strong olive oil (usually like the buttery kind from late ripe olives). I tasted some of this avocado oil alone and it is a bit stronger than ""buttery"" olive oil as it does have a bit of a 'bite'. I still do like it, though. I've used it for sauteing, on toast with onion or garlic powder, salads, rubbed some in my skin and a tiny bit on my chapped lips. I may get it again as I like to have a variety in my diet plus the avocado oil is good for moisturizing my skin. My fave oil is golden flax oil by Community Living Foods, except it should not be used for frying or heating."
117274,B0009F3SDM,A2JZE14RJAITQ8,"G. Proulx ""Up to my Neck in Tech""",1,1,5,1329782400,Delicious,"I've never had Chai tea before, because I don't drink green or black teas, but upon hearing that Chai tea was really good, I was pleased to find an herbal Chai.<br /><br />I've been very pleased with this tea. It has a nice blend of flavors, but no one is overpowering. It smells great when you are steeping it. I pop a couple of these in my fuzzy logic rice cooker, set it on for 10-15 minutes, pour some sugar and milk in, and enjoy it. My wife loves it too.<br /><br />If you want a great smelling, great tasting herbal Chai Tea, give this a shot. I can't compare it to other teas, but I like it. You also get a good amount of tea for a rather decent price.<br /><br />Hope this review was helpful. If you have any questions or if I can clarify anything, leave me a comment!"
432045,B003H7CSSA,AHDJ6Q2QGL9DM,Marifrances,1,1,5,1328054400,A great treat and packaged well,"I had no problems with the Wispas I received. They were packaged well, and were fresh enough. I think it is just the nature of the product that they might get crumbled on the ends -- after all, they are full of air bubbles. I am placing another order for them right now; obviously I was happy with my purchase."
219439,B00005IX97,ANRV5VWOCM1Q2,M. Harvey,4,4,5,1073347200,Delicious,"We ordered these to go with our new espresso machine and have been so pleased with them. We were really shocked at how delicious and tasty this coffee is - I bought it based on the Amazon reviews and they were right on. I decided these deserved another good review after I tried a Starbucks pod this morning and had to throw it out it was so terrible - it had no flavor and tasted watered down even though I made the correct amount (1 oz.) I have been lavishing praise on our espresso machine, which it does deserve, but I have now realized that the Espressione pods are the big reason that we've fallen so in love with our home espressos. The coffee is very flavorful, richly so. The price is also competitive when ordered in bulk like this, a great deal (these pods come out to be $.40 each whereas the Starbucks pods were $.41 each). They are certainly worth more.<p>One caveat, make sure to order the 100% Arabica pods - you would be well advised to always buy Arabica coffee as it is far superior to coffee made with the cheaper, more acidic Robusto beans."
293318,B000ILILM0,A2MXQ8HR34VLV,Dorm Room Shopper,0,0,5,1260921600,Awesome!,"These cookies are probably, no definitely, the best gluten free cookies on the market.  It is impossible to simply eat one, I dare you.  They are very similar to Chips Ahoy cookies."
451402,B003QDRJXY,A2KCIUIR9UYER4,Mom to 3 kids,1,1,5,1328140800,Light aroma and taste for cooking... and my hair and skin look fab!,"This product has been great!  It does smell of coconut, but for me that's a plus.  It reminds me of vanilla in the sense that it adds to the recipes you use it in, but it doesn't really change the taste noticeably.  I've been using it as a super conditioner for my hair (cannot stress enough that you need a minuscule amount), my skin (my elbows, knees and hands are no longer dry), to season my cast-iron pans, to cook with (eggs tasted light, not greasy or coconutty), on my kids after bath and for my own facial creme, make-up remover, toothpaste and moisturizer.  My skin feels like velvet.  My hair has bounce and shine, my cuticles are not dry even in January in the NE, my face is brighter somehow and my teeth are whiter (though I don't know how this is possible).  I've gotten compliments on these and I've only been using it for a week.  I really love this product for all it's uses!"
469077,B000HDOPHE,A2P50WJPHKMUYN,Kevin P. Catlin,1,1,5,1346630400,"Filets, not Paste","These anchovies were delicious, separated easily, and had none of the mushiness described in other reviews.  I will definitely buy them again."
520026,B000YSTIL0,A3F6Y22G5MS9M0,Calliopia,0,0,5,1319587200,Excellent Chips.,"These are excellent chips.  I have enjoyed them in larger bags and was happy to find these affordable smaller bags, as they are so good that I can easily eat the whole bag if I buy a big bag! They arrived fast and very fresh.  I also love that they are gluten free, so I was able to recommend them to my nephew."
378072,B002GJ9JY6,A1AX6OOAM6ZQ9M,Conrad T. Heslin,2,2,5,1299283200,PB2 Powdered Peanut Butter,"I bought this product for my daughter who has to watch her fat and calorie intake.  She loves it and of course made me taste it, and I was very surprised because it tastes really good.  So anyone that wants to lose weight or is watching what they eat, this peanut butter tastes like peanut butter without the fat calories of regular peanut butter."
424581,B002HFPW6I,A2X2WTEVCZ5L8N,Sandy Kay,3,3,5,1241740800,I love Trio Bars -- they're my favorite snack/energy bars,"Mrs. May's Trio bars are my favorite snack/energy bars.  I love them.  They come in four flavors and you get five of each flavor in this variety box.  Blueberry is my favorite, followed by strawberry (I like berry flavors).  Cranberry comes in third, but I still really like it, just not as much as blueberry and strawberry.  Though cranberries are pretty tart, the cranberry bar is not noticeably tarter than the others.  My least favorite is the tropical but only because it has a less distinct taste than the others.<br /><br />The name comes from the ingredients.  The bars have a trio of trios:  3 nuts, 3 seeds and 3 fruits.  The nuts, seeds and 2 of the fruits are the same in all the flavors.  The nuts are cashews, almonds & pistachios.  The seeds are sesame, pumpkin, & sunflower.  The two fruits that are in all the flavors are dates and raisins, but you don't really see or taste them so I wonder if they are cooked down into the ""glue"" that holds all the other ingredients together.  The third fruit in each flavor is (obviously) dried fruit in the named flavor, though the tropical is a blend of three different tropical fruits, none of which dominates.  The only other ingredients are rice malt, natural flavors, cane juice and sea salt.<br /><br />These are great bars for anyone who has issues with wheat or dairy.  The label says they are wheat free, gluten free, dairy free and kosher.  They also have no preservatives.  If you have peanut allergies, the label says they are packaged in a peanut free facility that processes other nuts.<br /><br />I'm not sure whether these bars are 1.2 ounces like the boxes of 24 all of one flavor or if they are 1.7 ounces like the bars in the variety boxes I've bought from another vendor.  I'm guessing these are the 1.7 ounces but will put the nutritional numbers for the 1.2 ounces size in brackets.  Because of the nuts, they have 16 (12) grams of fat per bar, but I've been reading articles that say nuts are a great snack and the fat in nuts is ""good"" fat.  The label says there is 2.5 (1.5) grams of saturated fat which surprised me but I guess some of the fat in nuts must be saturated.  To round out the rest of the nutrition facts:  calories, 230 (170); total carbs, 20g (14g); dietary fiber, 3g (2g); sugars, 8g (6g); protein, 6g (5g); cholesterol, 0g (0g); trans fat, 0g (0g); and sodium, 60mg (45mg).<br /><br />I love the nuts and seeds and the bars don't have the mealy texture that a lot of energy/snack bars have.  They are low sodium but high in taste and they are really satisfying.  I used to get granola bars but these are so much better."
158780,B000MBP1G0,AVAK5L1KKDXRA,ZINCLADY,1,1,5,1272412800,Yummy & Economic,"Kalamata olives are a mid eastern staple.  Here, in Brooklyn, they are a little expensive. I use them in salads and on homemade pizza's and you can just nibble on them.  They came quickly and were packaged well.  What more is there to say?"
455369,B005HG9ERW,A44OY8EFDM4IP,"Tiffany A. Harkleroad ""Tiffanys Bookshelf""",0,0,4,1346803200,Tasted great to me,"I must admit, although it is bad for the environment due to the plastic bottles, I regularly consume bottled water.  I have tried many versions, and while one would think that water is water, they really do taste differently.<br /><br />In terms of taste, I thought this water tasted good.  I chose to chill mine before drinking it, and found it to be very refreshing, without any chemical or metallic taste that I was able to detect.  It tasted, in short, like water.  I did not think the change in pH made it taste any differently, so that is a real positive for me.<br /><br />While I cannot speak to the accuracy of the claims of the benefits to this particular formula of water, I can say that if the water does indeed contain the additional electrolytes, this provides a good alternative to sugary high calorie sports drinks.<br /><br />Many reviewer commented that this is merely treated water from municipalities, as opposed to spring water, and therefore not worth the cost.  If this were the sole source of my water intake, I would agree.  I would not purchase this for the whole of my drinking and cooking water.  But when looking for a bottle of water to take on a trip or throw in a backpack, or a source of electrolytes after athletic activity (or illness) I think this would fit the bit quite nicely."
125011,B001EQ58EC,A1PVYRCCKLC25B,mike,0,0,5,1325721600,Satellites!!,"These candys were a favorite of mine growing up and you can not find them in any stores anymore. I found them online and I was so happy. They are a wafer like candy with little candies inside, they are delicious."
113272,B000GG1O8U,A3QQOHJGIF5ISJ,Chachi,1,1,3,1296259200,Don't brew too long,Definitely do not brew for longer than two minutes.  You may want to also try letting the boing water cool down for a few minutes first before using it.  If it brews too long or too hot it becomes very bitter.
358872,B003CIBPN8,A1Z3NEYSV0PYG4,Mary M. Clifton,0,0,4,1252022400,Zico,"When I recieved the box , one of the units was damaged.  It leaked on the box it came in.<br />However, all others where fine.  Taste of the Mango was good, better when cold."
532176,B0017OTGOE,A1TV9799GLRCVT,"Jimmy Fitts ""rv traveler""",1,2,5,1268265600,A happy husband!,The Chick o Stick box arrived in excellent condition and in a very timely manner.  It's been somewaht hard to find where we live and this worked out great.
203440,B000CQC04Q,A2MR45IS172241,Janice Brooks,0,0,5,1222128000,Found it again,"I've been searching stores for this special Licorice tea for several years and finally found it again and this time on Amazon.com.  Everyone I serve it to, loves it!"
341559,B001RVFEP2,A1MOSL8Z26PB1C,Earl Schube,0,0,5,1284336000,Fantastic tasting healthy or not!,"These chips are great for snacking regarless that they are healthy!  They don't taste like health food but they are.  I love the vinegar and sea salt the best.  My only complaint is that the bags are large but the amount of actual product is slim, I always wanted more of them."
532294,B006G67A1Y,ADJSCXD9PPMR,Rick,0,0,4,1346630400,Coffee,I love these little cups.  They allow me to try different flavors without having to make too much for just a taste.
484169,B005JSTDCE,A1SPAW374T0P1P,Bonnie,0,0,5,1346371200,Inventi,"Love, love, love it.  Hot or iced.  Even my husband loves it, hot with cream, and he is picky about his coffee.  I will be using Inventi all the time from now on.  My daughter liked it so much, another picky coffee drinker, that she took one of my Inventi home with her."
389391,B000HTJH58,A188FL1P49QW2S,"Terry ""tleah444""",0,0,5,1346803200,We both enjoy its sweet crunch,"I have to be watching for gluten and my husband leaves most of my gluten free stuff alone, but he eats this one all the time. We both enjoy it's sweet and crunchy bites full of lots of sesame and flax seeds. Yummy!"
491100,B00196498I,A3F3B1JPACN215,Michael G. Lustig,7,8,4,1250985600,Pretty good...,5 pounds is a lot of seeds.  I sprinkle a couple of tablespoons on my cereal for breakfast -- which should last me about a year.  If you're on a diet make sure that you check the calories and act accordingly.  The nutritional breakdown of hemp seeds makes them a very good addition to your diet.<br /><br />I've also added a handfull of nuts (almonds or walnuts) and 2 pieces of 90% cocoa (Lindt) to my daily food intake.  All three are high-calorie foods but in moderation appear to have very significant health benefits.<br /><br />These seeds are high in protein and I highly recommend that you research their benefits.
227196,B001EO5RM2,ARGF2SLS0DA5H,Aleta L. Miller,1,1,5,1166400000,Divine,The best tea experience ever!  Full flavored taste treat.  Just makes moments in the day heavenly.
80470,B001BOTB72,AO5CPY21TJNEF,Elizabeth M. Smith,1,1,5,1295222400,The BEST food for your cats,"When we adopted our cats several years ago, our vet told us it was really important to feed them wholesome food from the beginning (they were kittens at the time).  She recommended Wellness brand, so we picked up several of the flavors of both wet and dry food for the cats to try.<br /><br />Both of our cats immediately loved the ""nuggets in gravy"" style wet food over the more common pate style and we haven't tried a flavor that they won't eat (although they do strongly prefer the seafood flavors over chicken or turkey).  I like the fact that the ingredients are whole foods - no fillers or cheap grains.  Although not in this combination, they're foods I eat myself - salmon, cranberries, flaxseed, zucchini, etc.<br /><br />I consider this food a win-win because the cats love the taste and texture and I love that they are eating whole foods that contribute to their silky, shiny coats and general well-being."
420729,B000F013R4,A35NNZER9GP29Z,"Kenneth A. Patterson ""The Haunted Studios(tm)""",1,1,5,1316390400,Just what I needed,"OK, call me crazy, but I was trying to make a passable version of a McDonald's Cheeseburger using a veggie burger. . . . If you have ever had a McCheese, you know that it tastes of mild onions, ketchup, and pickle.  These diced onions rehydrate into exactly what I needed and now I can make my veggie burger with the taste I wanted.<br /><br />This is important for me since here in the Frozen North of Minnesota there are weeks during the winter that we don't leave home, and getting this from amazon is a lifesaver!"
524193,B004JGQ15E,A28IIVKXOE1ATF,Emory Daniels,0,0,4,1303776000,A Popcorn Snack For Mature Tastes,"As a young child I enjoyed eating Cracker Jacks but when I became a man my tastes elevated and I graduated to heavily buttered and salted home-popped popcorn. Now I discovered a popcorn snack that definitely is for mature taste buds that appreciate the finer things in life.<br /><br />SnackWell's Fudge Drizzled Caramel Popcorn by Nabisco is certainly not as greasy or as salty and has far fewer leftover kernels than my home-popped popcorn. But it has many more benefits than that, like a rich, deep chocolate taste that lingers until the next bite is taken and a subtle but distinct caramel taste. My home-popped snack I eat by the handfuls but SnackWell's popcorn I eat one at a time to fully enjoy this taste treat.<br /><br />This treat was first made in 1992 but it took me nine years to discover it; maybe because they upped the calories from 100 to 130. How can you enjoy a 100-calorie snack? What's with that! And others must have agreed with me because sales for the 100-calorie version sunk from $490 million in 1995 to $32 million in 2010. The 130-calorie version has been introduced on the market with the advertising slogan, ""Be Bad, Snack Well."" Sounds good to me.<br /><br />SnackWell's Fudge Drizzled Caramel Popcorn comes in a box of five 1.06 ounce individual bags. You might beconcerned about theamounts of sugar, salt and fat, but you can't worry a whole lot about calories when engaged in snacking.<br /><br />Join the chorus, ""Be Bad, Snack Well."""
450042,B000FADLX8,A25BMC59UPBGMD,J. Christensen,0,0,1,1324166400,Way too thick.,"This is more like a brown gravy that a traditional Au Jus.  We tried some for French Dip Sandwiches, and the result was a thick unappetizing mess"
30821,B007M83302,A318IDAWJ9ZYAY,"Ariaceliz ""changosdaughter""",0,0,3,1331942400,Ehhh...,I love sweet potatoes. They are a nutritional powerhouse and great for diabetics. I eat them in a variety of dishes to stay lean and fit. I also love chips. Imagine my dismay when I thought the best of both worlds (sweet potato chips ) ended up tasting not much like either of those things. I ate three bags on different days and on an empty stomach just to make sure I wasn't mistaken. Not even my pit bull would touch these (he's a bit of a snob though). These just sit on the cupboard (on death-row) awaiting their expiration date .
92421,B007TGDXMK,A1BSGNCHEI1PJI,"Kelly Bowser ""Runs W Scissors""",0,0,5,1351209600,Very Nice Medium Roast,"This coffee has the best aroma!  Great medium taste.  I have replaced our Starbucks Pike's Peak Roast because my husband and I like the taste better.  I store it in a sealed container, don't mind that I can't store it in my drawer with the other k-cups.  The overall morning experience is pleasant!"
453371,B0029XLH4Y,AZ1S0U0GU94G3,Amazon Addict,0,0,5,1269648000,Strong but not bitter,"This is an afternoon pleaser.  I prefer brewing the larger sized cup.  Reminds me of Starbucks coffee.  I find it to be full-bodied, tasty, and, most importantly, packing a punch.  This is the medicine the Doctor ordered for the afternoon drowsies.  When you order be sure to sign up for subscribe and save to save an additional 15%.  You can always turn it off later.  Enjoy!"
310476,B008JKTH2A,AOZ0T651MS94R,J. Huber,0,0,5,1302134400,Great Snack,The KIND dark chocolate cherry cashew bar is a great late afternoon snack to satisfy that sweet but salty craving.
378587,B004051BO0,A2DB720I9XRX7K,K. Draper,1,1,5,1297987200,good combination of (nonherbal) Tea and other flavors,"This ""Vanilla Spice"" energy tea is based on a combination of Green and Black Tea with a variety of organic root and leaf flavors to round it out. Both my husband and I like the taste of this tea. The vanilla flavor is mild and I also taste the Rooibos, and some hints of the other flavors. I normally don't care for plain rooibus tea, but it works well in this combination. The tea is slightly sweet, probably because of the addition of Stevia Leaf and the Licorice Root. I am not a coffee or energy drink consumer, so the 80 mg of caffeine is rather much for me, but I did not feel jittery, and I also did feel a bit of a lift. I think any caffiene (most of which is ""naturally occurring"" anyway) could make you feel jittery, though. The Yogi people have also added a ""naturally occurring amino acid found in green tea, [which, (they say)] promotes relaxation by calming the mind.""<br /><br />I am definitely going to drink some more of this tea in the a.m.s and check out how it makes me feel."
205431,B000Z3IQ3U,A2LNUOJ4KD67X2,"P. A. Blair ""yorkie lover""",1,1,5,1222992000,pure bites chicken breasts,My pet LOVES this product.  I wish there were more product in the package for the price I paid but I just won't be able to purchase it as often as I would like because of the price.
266051,B001E96JZG,A10Y0CLCJ1L4LA,Ryan Hennessy,4,4,4,1224720000,Convenient and tasty,"I was not expecting much from this, a disposable package of self-boiling pasta with a bag of meat sauce. There should be no way it can work. But it does! You fill cover the slightly oily pasta with water, leave on the drainer top, microwave it for 3 minutes, drain it, heat the sauce, and mix it all up. And amazingly, it tasted good! Normally I can't stand this zero-effort lazy style of cooking microwaved meals, but this was actually really tasty. I would not make this a part of my regular routine because of the price, but I can imagine people who would.<br /><br />I have to take issue with the packaging, though. I am giving this four stars because each serving is individually packaged, and none of it is recycleable. The bulk of what you are buying is packaging, and it all gets thrown away."
440289,B005ZBZLSU,A1088P38KHFI9B,Denise Scott Jackson,2,2,5,1349740800,One Satisfying Cup of Joe,"Robust, full-bodied and delightful. If you like deep, rich complex coffee, this is the perfect blend for you! Appreciate the reduced eco-friendly packaging too. Added to my Subscribe & Save account."
103988,B0010BQB6A,A1QH5ILVG45J6Y,Sharina,29,31,5,1300492800,Yummy Weight Loss?,"OK - So I admit, I bought this for the possibility to lose weight with zero effort. I am not overweight at all but have ZERO muscle and a few curves I am not proud of. Anyway, my hopes were low but I figured I would have a healthy caffeinated tea in the long-run. So I have been drinking it for 2-3 weeks now and I don't think the scale is lying but I have lost about 5 lbs. Now, I understand that many factors could have caused this but I am pretty sure my eating habits have stayed the same. I still don't drink coffee or soda and I definitely don't exercise. I have not been drinking as much alcohol as I was during Football season so I know that might be a factor.<br /><br />Bottom line is that I know anything could have caused the weight loss but the only thing that I have done drastically different is drink 1-2 cups of this tea per day. It tastes great (hot not cold or warm), gives me a healthy pep and focus, and I have not seen the scale consistently this low in a couple of years. Not to mention is comes nicely packaged. You can't go wrong here and I highly recommend it."
276289,B004I0C6NM,A38OLB4GSC2WIA,James Kotlarz,1,1,5,1301702400,Great Flavors,"I was glad to buy these because I tried flavors that I normally wouldn't have bought if I was forced to buy 20 something of one particular flavor at a time.  The Tea has a really good Flavor.  Although I love sweet tea, I found myself adding sugar to the already ""sweet flavors"" to make it more to my liking.  Keurig has been out of tea lately and I was glad to find them in-stock from Amazon and at a good price."
381216,B000AS1LFU,AJJE6FJE50IVF,Veronica Moyer,0,0,5,1222128000,Great Bars,I bought these for my son who really enjoys them.  I was happy to find something to make him healthier and that he enjoyed eating.  I think it is also great for weight control and diabetics.
375540,B000P664XG,A1DIR6Z0STJU5F,"Jean ""Stormy Stevens""",1,2,5,1207612800,Da Vinci Sugar Free,"I love this product, however the shipping made it a purchase not to be repeated"
539419,B001BDDT8K,A1T61QP7QHYBRQ,an honest reviewer,1,1,5,1228953600,Luxury Meal,"Opening both the Sesame Chicken Entr&eacute;e and the Chicken Pot Pie, there is not a lot of aroma, it looks like chicken soup with carrots and it is brothy and wet.<br />Having so slight an aroma, I thought my cat may not like it, but she does like both flavors.<br />Small in size like Fancy Feast, one can isn't a meal. My cat eats dry food and this is a treat for her.<br />It is expensive though. It seems like a very high quality food for cats.<br />I would recommend this to someone whose cat is very fussy."
226296,B002T0NWKE,A3TEJX0EVDQNK5,Wookie,2,3,5,1299888000,Bang for your energy drink $ is here!!!,Energy drinks are considerably higher price than coke/pepsi etc.  Your bang for your buck is here on a product that tastes very very much like Red Bull.  Not as much sugar as real RB as well :) Love IT!
